,Customer_ID,Recency,Frequency,Monetary,Average_Order_Value,Cluster,Segment
3218,NM-12838,183,2,671.95,3.671857923497268,1,At-Risk Customers
3219,NM-13395,158,1,307.72,1.947594936708861,1,At-Risk Customers
3220,NM-14354,91,2,163.62,1.7980219780219782,1,At-Risk Customers
3221,NM-14403,143,4,1475.81,10.32034965034965,0,Loyal Customers
3222,NM-14761,1,2,255.9,255.9,3,Potential Customers
3223,NM-14810,42,11,2085.33,49.65071428571429,2,VIP Customers
3224,NM-14964,190,1,206.21,1.0853157894736842,1,At-Risk Customers
3225,NM-16650,73,1,518.42,7.1016438356164375,1,At-Risk Customers
3226,NM-17357,26,2,384.39,14.784230769230769,3,Potential Customers
3227,NM-17383,212,1,193.39000000000001,0.9122169811320755,1,At-Risk Customers
3228,NN-12685,30,6,2863.08,95.43599999999999,0,Loyal Customers
3229,NN-16711,28,5,1651.03,58.965357142857144,0,Loyal Customers
3230,NP-13384,47,7,4151.93,88.33893617021278,0,Loyal Customers
3231,NP-13755,11,9,2108.06,191.64181818181817,2,VIP Customers
3232,NP-15247,94,1,356.0,3.7872340425531914,1,At-Risk Customers
3233,NP-17368,25,8,1878.87,75.1548,0,Loyal Customers
3234,NP-17580,314,3,215.72,0.6870063694267516,1,At-Risk Customers
3235,NP-17860,547,1,226.45,0.4139853747714808,1,At-Risk Customers
3236,NR-13047,58,10,3237.54,55.81965517241379,0,Loyal Customers
3237,NR-13979,75,1,869.87,11.598266666666667,1,At-Risk Customers
3238,NR-15167,322,1,158.8,0.49316770186335407,1,At-Risk Customers
3239,NR-15841,74,4,1224.06,16.541351351351352,0,Loyal Customers
3240,NR-17252,118,2,348.90999999999997,2.9568644067796606,1,At-Risk Customers
3241,NS-13139,18,7,5064.9400000000005,281.3855555555556,2,VIP Customers
3242,NS-13300,171,1,371.89,2.174795321637427,1,At-Risk Customers
3243,NS-14138,121,2,965.88,7.982479338842976,0,Loyal Customers
3244,NS-14525,21,9,4215.9,200.75714285714284,2,VIP Customers
3245,NS-14888,209,1,369.2,1.7665071770334928,1,At-Risk Customers
3246,NS-15258,170,2,623.16,3.665647058823529,1,At-Risk Customers
3247,NS-15434,109,5,1041.48,9.554862385321101,0,Loyal Customers
3248,NS-15448,314,1,494.64,1.5752866242038217,1,At-Risk Customers
3249,NS-16716,268,2,901.2,3.3626865671641792,1,At-Risk Customers
3250,NT-13186,41,3,1575.89,38.436341463414635,0,Loyal Customers
3251,NT-13971,20,8,2758.2599999999998,137.91299999999998,2,VIP Customers
3252,NW-13299,270,1,142.5,0.5277777777777778,1,At-Risk Customers
3253,NW-13815,24,4,4027.36,167.80666666666667,0,Loyal Customers
3254,NW-14306,53,2,2093.32,39.49660377358491,0,Loyal Customers
3255,NW-16504,27,1,465.88,17.254814814814814,3,Potential Customers
3256,NW-17048,10,3,925.35,92.535,3,Potential Customers
3257,NW-17247,17,1,280.09,16.475882352941174,3,Potential Customers
3258,OA-13233,76,2,605.12,7.962105263157895,1,At-Risk Customers
3259,OC-15804,13,13,4206.39,323.5684615384616,2,VIP Customers
3260,OH-16725,70,7,758.27,10.83242857142857,0,Loyal Customers
3261,OP-12414,189,3,562.41,2.9757142857142855,1,At-Risk Customers
3262,OR-17197,61,1,1013.01,16.60672131147541,3,Potential Customers
3263,PA-13416,45,2,712.5,15.833333333333334,3,Potential Customers
3264,PA-13911,59,9,2580.91,43.744237288135594,0,Loyal Customers
3265,PA-14518,184,1,174.37,0.9476630434782609,1,At-Risk Customers
3266,PA-15114,39,10,2760.56,70.78358974358974,2,VIP Customers
3267,PA-16160,87,2,1025.44,11.786666666666667,0,Loyal Customers
3268,PA-16794,5,10,1196.5,239.3,2,VIP Customers
3269,PB-12631,59,1,640.5,10.85593220338983,3,Potential Customers
3270,PB-13357,259,1,609.4,2.3528957528957526,1,At-Risk Customers
3271,PB-13649,258,2,346.6,1.3434108527131783,1,At-Risk Customers
3272,PB-13863,190,1,305.78,1.6093684210526313,1,At-Risk Customers
3273,PB-14504,49,4,673.26,13.74,0,Loyal Customers
3274,PB-14532,238,4,932.85,3.9195378151260507,0,Loyal Customers
3275,PB-14972,278,1,114.77,0.412841726618705,1,At-Risk Customers
3276,PB-16006,6,1,101.4,16.900000000000002,3,Potential Customers
3277,PB-16658,547,1,123.24,0.2253016453382084,1,At-Risk Customers
3278,PB-17608,183,2,191.99,1.0491256830601094,1,At-Risk Customers
3279,PB-17615,205,3,329.6,1.6078048780487806,1,At-Risk Customers
3280,PB-17976,667,1,321.79,0.4824437781109446,1,At-Risk Customers
3281,PB-18061,23,10,2119.41,92.1482608695652,2,VIP Customers
3282,PC-14286,25,3,4628.75,185.15,0,Loyal Customers
3283,PC-14690,34,2,355.05,10.44264705882353,3,Potential Customers
3284,PC-15539,302,1,538.46,1.7829801324503312,1,At-Risk Customers
3285,PC-15732,36,2,294.12,8.17,3,Potential Customers
3286,PC-16552,37,2,379.73,10.262972972972973,3,Potential Customers
3287,PC-16563,55,1,1077.74,19.59527272727273,3,Potential Customers
3288,PC-17312,140,3,644.3,4.602142857142857,1,At-Risk Customers
3289,PC-17596,25,7,2806.69,112.2676,2,VIP Customers
3290,PC-18282,217,2,178.05,0.8205069124423964,1,At-Risk Customers
3291,PD-14356,81,2,701.23,8.657160493827162,1,At-Risk Customers
3292,PD-15358,2,22,8347.2,4173.6,2,VIP Customers
3293,PE-15691,341,1,136.8,0.40117302052785925,1,At-Risk Customers
3294,PF-13403,19,1,75.0,3.9473684210526314,3,Potential Customers
3295,PF-14473,76,2,234.34,3.083421052631579,1,At-Risk Customers
3296,PF-15675,83,3,323.69,3.899879518072289,1,At-Risk Customers
3297,PF-16038,179,3,471.78,2.6356424581005586,1,At-Risk Customers
3298,PF-16906,83,4,559.59,6.742048192771085,0,Loyal Customers
3299,PF-17453,19,2,486.72,25.61684210526316,3,Potential Customers
3300,PG-12853,136,6,1957.1,14.390441176470588,0,Loyal Customers
3301,PG-13347,72,1,341.36,4.7411111111111115,1,At-Risk Customers
3302,PG-15829,142,2,636.14,4.479859154929577,1,At-Risk Customers
3303,PG-16045,3,4,1340.7,446.90000000000003,3,Potential Customers
3304,PG-16342,77,4,322.41,4.187142857142858,0,Loyal Customers
3305,PG-16430,59,1,300.85,5.099152542372882,1,At-Risk Customers
3306,PG-17299,13,4,656.61,50.50846153846154,3,Potential Customers
3307,PG-17618,221,3,930.28,4.209411764705882,0,Loyal Customers
3308,PG-18165,179,1,302.46,1.6897206703910614,1,At-Risk Customers
3309,PH-13516,23,3,1389.41,60.40913043478261,0,Loyal Customers
3310,PH-14139,48,1,415.82,8.662916666666666,3,Potential Customers
3311,PH-14242,236,2,280.55,1.188771186440678,1,At-Risk Customers
3312,PH-14476,259,1,193.0,0.7451737451737451,1,At-Risk Customers
3313,PH-14657,19,4,848.22,44.643157894736845,3,Potential Customers
3314,PH-15069,181,1,1109.53,6.13,1,At-Risk Customers
3315,PH-15912,180,2,264.62,1.4701111111111111,1,At-Risk Customers
3316,PH-16157,17,3,656.6899999999999,38.62882352941176,3,Potential Customers
3317,PH-16193,238,1,314.45,1.321218487394958,1,At-Risk Customers
3318,PH-16384,32,2,584.5,18.265625,3,Potential Customers
3319,PH-16933,121,2,563.23,4.654793388429752,1,At-Risk Customers
3320,PJ-12728,40,4,836.33,20.908250000000002,0,Loyal Customers
3321,PJ-13602,184,1,428.89,2.330923913043478,1,At-Risk Customers
3322,PJ-14090,326,1,76.32,0.23411042944785274,1,At-Risk Customers
3323,PJ-14696,3,7,2078.95,692.9833333333332,2,VIP Customers
3324,PJ-14985,200,2,292.01,1.4600499999999998,1,At-Risk Customers
3325,PK-12990,122,3,409.5,3.3565573770491803,1,At-Risk Customers
3326,PK-13742,18,12,3107.87,172.65944444444443,2,VIP Customers
3327,PK-14681,6,3,498.95,83.15833333333333,3,Potential Customers
3328,PL-12627,12,7,4478.53,373.2108333333333,2,VIP Customers
3329,PL-13095,72,1,74.4,1.0333333333333334,1,At-Risk Customers
3330,PL-15048,118,4,381.0,3.2288135593220337,1,At-Risk Customers
3331,PL-15984,72,10,2780.63,38.61986111111111,0,Loyal Customers
3332,PL-17526,213,4,1195.9,5.614553990610329,0,Loyal Customers
3333,PL-17744,27,6,2322.4,86.01481481481481,0,Loyal Customers
3334,PM-12521,144,1,599.68,4.164444444444444,1,At-Risk Customers
3335,PM-12566,88,1,351.65,3.996022727272727,1,At-Risk Customers
3336,PM-14111,7,4,692.85,98.97857142857143,3,Potential Customers
3337,PM-14280,198,1,134.04,0.6769696969696969,1,At-Risk Customers
3338,PM-14665,32,5,1835.7,57.365625,0,Loyal Customers
3339,PM-14697,220,2,188.61,0.8573181818181819,1,At-Risk Customers
3340,PM-14849,3,25,7930.54,2643.5133333333333,2,VIP Customers
3341,PM-14895,42,20,11138.71,265.20738095238096,2,VIP Customers
3342,PM-15389,174,1,500.0,2.8735632183908044,1,At-Risk Customers
3343,PM-15670,298,1,173.05,0.5807046979865772,1,At-Risk Customers
3344,PM-15987,14,7,1432.77,102.34071428571428,2,VIP Customers
3345,PM-16728,48,4,1048.28,21.839166666666667,0,Loyal Customers
3346,PM-17095,24,3,1324.16,55.17333333333334,0,Loyal Customers
3347,PN-13483,215,1,140.34,0.6527441860465116,1,At-Risk Customers
3348,PN-13807,517,1,112.6,0.21779497098646033,1,At-Risk Customers
3349,PN-13808,48,5,1747.66,36.40958333333334,0,Loyal Customers
3350,PN-17813,16,5,1698.07,106.129375,0,Loyal Customers
3351,PO-15120,135,1,358.82,2.657925925925926,1,At-Risk Customers
3352,PP-12658,20,1,686.05,34.302499999999995,3,Potential Customers
3353,PP-13297,25,4,2089.85,83.594,0,Loyal Customers
3354,PP-13767,27,37,17220.36,637.7911111111111,2,VIP Customers
3355,PP-13814,124,2,1579.12,12.734838709677419,0,Loyal Customers
3356,PP-14336,18,4,1614.91,89.71722222222223,0,Loyal Customers
3357,PP-14853,6,2,475.8,79.3,3,Potential Customers
3358,PR-12475,55,1,723.38,13.152363636363637,3,Potential Customers
3359,PR-13159,52,4,1429.35,27.487499999999997,0,Loyal Customers
3360,PR-14180,12,25,4748.5199999999995,395.71,2,VIP Customers
3361,PR-16401,16,12,4098.32,256.145,2,VIP Customers
3362,PR-16929,19,7,1295.39,68.17842105263158,0,Loyal Customers
3363,PS-12493,167,2,433.74,2.597245508982036,1,At-Risk Customers
3364,PS-13122,185,2,922.39,4.9858918918918915,1,At-Risk Customers
3365,PS-13177,184,1,282.45,1.535054347826087,1,At-Risk Customers
3366,PS-13343,179,1,353.43,1.9744692737430167,1,At-Risk Customers
3367,PS-13730,137,2,752.6,5.493430656934307,1,At-Risk Customers
3368,PS-14461,150,3,2103.06,14.0204,0,Loyal Customers
3369,PS-15674,67,5,2446.6,36.51641791044776,0,Loyal Customers
3370,PS-16392,271,1,217.89000000000001,0.8040221402214023,1,At-Risk Customers
3371,PS-16449,199,2,707.69,3.5562311557788946,1,At-Risk Customers
3372,PS-16626,24,17,4413.1,183.8791666666667,2,VIP Customers
3373,PS-16881,245,1,432.0,1.763265306122449,1,At-Risk Customers
3374,PS-17047,87,3,1100.9,12.654022988505748,0,Loyal Customers
3375,PT-12501,163,1,2169.39,13.309141104294477,0,Loyal Customers
3376,PT-15105,20,7,2298.93,114.94649999999999,2,VIP Customers
3377,PT-16839,2,34,16594.35,8297.175,2,VIP Customers
3378,PV-12538,61,1,363.95,5.966393442622951,1,At-Risk Customers
3379,PV-13967,147,1,80.7,0.5489795918367347,1,At-Risk Customers
3380,PW-12936,18,4,1063.9,59.10555555555556,0,Loyal Customers
3381,PW-14297,19,4,1305.33,68.70157894736842,0,Loyal Customers
3382,PW-14467,19,4,596.26,31.382105263157893,3,Potential Customers
3383,PW-15096,44,1,219.39,4.986136363636363,3,Potential Customers
3384,PW-15510,332,1,250.0,0.7530120481927711,1,At-Risk Customers
3385,PW-15655,68,1,560.67,8.245147058823528,1,At-Risk Customers
3386,PW-16052,56,1,362.06,6.465357142857143,1,At-Risk Customers
3387,PW-16817,38,9,1604.75,42.23026315789474,0,Loyal Customers
3388,PW-17080,24,2,287.62,11.984166666666667,3,Potential Customers
3389,PW-17432,19,2,365.76,19.25052631578947,3,Potential Customers
3390,PW-17508,252,1,387.31,1.5369444444444444,1,At-Risk Customers
3391,PY-12928,7,5,2062.7,294.6714285714285,2,VIP Customers
3392,PY-13874,359,1,540.45,1.5054317548746519,1,At-Risk Customers
3393,PY-16374,245,2,466.73,1.9050204081632653,1,At-Risk Customers
3394,PZ-14785,12,2,77.4,6.45,3,Potential Customers
3395,RA-12348,77,4,1797.24,23.340779220779222,0,Loyal Customers
3396,RA-12514,269,1,1017.6800000000001,3.783197026022305,1,At-Risk Customers
3397,RA-13523,48,5,3964.88,82.60166666666667,0,Loyal Customers
3398,RA-13871,24,13,6403.25,266.8020833333333,2,VIP Customers
3399,RA-13880,23,13,3219.77,139.99,2,VIP Customers
3400,RA-14237,698,1,161.0,0.23065902578796563,1,At-Risk Customers
3401,RA-14438,192,1,131.9,0.6869791666666667,1,At-Risk Customers
3402,RA-18040,21,2,357.2,17.00952380952381,3,Potential Customers
3403,RB-12386,193,2,401.9,2.082383419689119,1,At-Risk Customers
3404,RB-13046,91,2,629.31,6.915494505494505,1,At-Risk Customers
3405,RB-13352,62,1,397.98,6.419032258064516,1,At-Risk Customers
3406,RB-13447,25,3,1129.1399999999999,45.1656,0,Loyal Customers
3407,RB-13771,184,4,2634.45,14.31766304347826,0,Loyal Customers
3408,RB-14198,20,4,701.4,35.07,3,Potential Customers
3409,RB-14847,150,1,309.4,2.0626666666666664,1,At-Risk Customers
3410,RB-14856,58,3,1290.53,22.25051724137931,0,Loyal Customers
3411,RB-15041,172,1,179.93,1.0461046511627907,1,At-Risk Customers
3412,RB-15689,3,2,254.1,84.7,3,Potential Customers
3413,RB-15811,24,6,2218.62,92.4425,0,Loyal Customers
3414,RB-16245,25,3,1413.66,56.546400000000006,0,Loyal Customers
3415,RB-16423,26,1,346.12,13.312307692307693,3,Potential Customers
3416,RB-16597,213,1,90.03999999999999,0.42272300469483565,1,At-Risk Customers
3417,RB-16643,129,1,487.51,3.7791472868217055,1,At-Risk Customers
3418,RB-16732,122,1,603.75,4.948770491803279,1,At-Risk Customers
3419,RB-17019,13,4,1258.08,96.77538461538461,0,Loyal Customers
3420,RB-17505,207,2,1145.84,5.535458937198067,1,At-Risk Customers
3421,RB-17523,13,4,652.74,50.21076923076923,3,Potential Customers
3422,RB-17678,265,1,298.11,1.124943396226415,1,At-Risk Customers
3423,RB-17706,46,17,10504.49,228.35847826086956,2,VIP Customers
3424,RB-17777,26,3,647.5600000000001,24.90615384615385,3,Potential Customers
3425,RB-17986,58,1,20.8,0.3586206896551724,1,At-Risk Customers
3426,RC-12428,27,9,7956.46,294.6837037037037,2,VIP Customers
3427,RC-12442,182,1,172.06,0.9453846153846154,1,At-Risk Customers
3428,RC-12688,115,1,4873.81,42.38095652173914,0,Loyal Customers
3429,RC-13002,320,1,120.95,0.37796875,1,At-Risk Customers
3430,RC-13238,19,4,700.73,36.880526315789474,3,Potential Customers
3431,RC-13618,175,1,177.34,1.0133714285714286,1,At-Risk Customers
3432,RC-13754,34,2,282.6,8.311764705882354,3,Potential Customers
3433,RC-13800,284,1,558.3199999999999,1.9659154929577463,1,At-Risk Customers
3434,RC-13983,1,12,2603.43,2603.43,2,VIP Customers
3435,RC-13985,1,15,7060.13,7060.13,2,VIP Customers
3436,RC-14689,210,1,112.8,0.5371428571428571,1,At-Risk Customers
3437,RC-14815,275,2,778.5,2.830909090909091,1,At-Risk Customers
3438,RC-14861,54,1,125.78999999999999,2.3294444444444444,1,At-Risk Customers
3439,RC-14887,81,1,1862.0,22.987654320987655,0,Loyal Customers
3440,RC-15335,55,1,170.22,3.094909090909091,1,At-Risk Customers
3441,RC-15568,46,3,758.29,16.484565217391303,0,Loyal Customers
3442,RC-15723,425,1,190.70000000000002,0.44870588235294123,1,At-Risk Customers
3443,RC-16120,31,4,1309.14,42.230322580645165,0,Loyal Customers
3444,RC-16412,55,1,135.99,2.472545454545455,1,At-Risk Customers
3445,RC-16851,44,3,342.45,7.782954545454545,3,Potential Customers
3446,RC-16986,61,2,1873.2,30.708196721311477,0,Loyal Customers
3447,RC-17347,88,1,228.96,2.601818181818182,1,At-Risk Customers
3448,RC-17509,59,8,6083.64,103.11254237288136,0,Loyal Customers
3449,RC-17790,4,14,1964.3,491.075,2,VIP Customers
3450,RC-17846,87,1,2033.1,23.368965517241378,0,Loyal Customers
3451,RC-17880,425,1,458.92,1.0798117647058825,1,At-Risk Customers
3452,RC-18211,27,5,600.07,22.224814814814817,0,Loyal Customers
3453,RC-18250,312,1,349.27,1.1194551282051282,1,At-Risk Customers
3454,RD-12498,23,3,403.7,17.55217391304348,3,Potential Customers
3455,RD-12738,666,1,155.35,0.23325825825825824,1,At-Risk Customers
3456,RD-12750,278,1,275.88,0.9923741007194244,1,At-Risk Customers
3457,RD-12843,67,8,1702.26,25.406865671641793,0,Loyal Customers
3458,RD-13050,16,17,5836.86,364.80375,2,VIP Customers
3459,RD-13517,31,3,2128.42,68.65870967741935,0,Loyal Customers
3460,RD-13787,77,2,309.04,4.013506493506494,1,At-Risk Customers
3461,RD-14013,99,3,473.02,4.777979797979798,1,At-Risk Customers
3462,RD-14257,125,5,3099.72,24.797759999999997,0,Loyal Customers
3463,RD-14557,87,1,788.38,9.06183908045977,1,At-Risk Customers
3464,RD-16963,219,1,110.55,0.5047945205479452,1,At-Risk Customers
3465,RD-17222,215,1,328.65,1.5286046511627907,1,At-Risk Customers
3466,RD-18113,547,1,76.32,0.13952468007312613,1,At-Risk Customers
3467,RE-12665,326,1,63.0,0.19325153374233128,1,At-Risk Customers
3468,RE-13636,94,5,949.12,10.097021276595745,0,Loyal Customers
3469,RE-13774,83,1,345.0,4.156626506024097,1,At-Risk Customers
3470,RE-15458,27,1,161.64,5.986666666666666,3,Potential Customers
3471,RF-12354,234,1,1079.4,4.612820512820513,1,At-Risk Customers
3472,RF-14177,88,4,549.46,6.243863636363637,0,Loyal Customers
3473,RF-16101,72,1,1290.7,17.92638888888889,0,Loyal Customers
3474,RF-16689,77,2,422.6,5.488311688311689,1,At-Risk Customers
3475,RF-17890,324,2,586.89,1.811388888888889,1,At-Risk Customers
3476,RG-12553,1,10,3692.28,3692.28,2,VIP Customers
3477,RG-12591,319,1,452.84999999999997,1.4195924764890282,1,At-Risk Customers
3478,RG-13509,38,7,979.72,25.782105263157895,0,Loyal Customers
3479,RG-14088,12,13,50491.81,4207.650833333333,2,VIP Customers
3480,RG-14371,297,1,100.5,0.3383838383838384,1,At-Risk Customers
3481,RG-14535,62,3,2854.84,46.045806451612904,0,Loyal Customers
3482,RG-15062,73,4,987.86,13.532328767123287,0,Loyal Customers
3483,RG-15440,56,3,383.68,6.851428571428571,3,Potential Customers
3484,RG-15880,578,1,329.03,0.5692560553633218,1,At-Risk Customers
3485,RG-16014,65,3,646.83,9.95123076923077,0,Loyal Customers
3486,RG-16303,27,3,5360.63,198.54185185185185,0,Loyal Customers
3487,RG-16641,107,1,231.1,2.1598130841121495,1,At-Risk Customers
3488,RG-16932,55,1,150.23,2.7314545454545454,1,At-Risk Customers
3489,RG-16992,12,5,1614.31,134.52583333333334,0,Loyal Customers
3490,RG-17117,290,1,116.2,0.4006896551724138,1,At-Risk Customers
3491,RG-17142,240,1,579.0,2.4125,1,At-Risk Customers
3492,RG-17237,13,2,314.69,24.206923076923076,3,Potential Customers
3493,RG-17942,302,1,77.5,0.25662251655629137,1,At-Risk Customers
3494,RG-18200,107,1,150.35,1.4051401869158877,1,At-Risk Customers
3495,RH-12518,1,5,2056.89,2056.89,2,VIP Customers
3496,RH-12584,19,9,2338.15,123.06052631578947,2,VIP Customers
3497,RH-12766,59,7,6989.63,118.46830508474577,0,Loyal Customers
3498,RH-12784,11,2,532.82,48.438181818181825,3,Potential Customers
3499,RH-12817,283,1,166.04,0.5867137809187278,1,At-Risk Customers
3500,RH-13072,268,1,177.15,0.6610074626865672,1,At-Risk Customers
3501,RH-13928,12,4,464.57,38.714166666666664,3,Potential Customers
3502,RH-14616,37,3,406.08000000000004,10.975135135135137,3,Potential Customers
3503,RH-14632,264,1,114.56,0.43393939393939396,1,At-Risk Customers
3504,RH-14704,5,9,1493.96,298.79200000000003,2,VIP Customers
3505,RH-15417,87,1,508.8,5.848275862068966,1,At-Risk Customers
3506,RH-15507,173,1,475.86,2.750635838150289,1,At-Risk Customers
3507,RH-15903,11,7,5126.76,466.0690909090909,2,VIP Customers
3508,RH-15937,184,1,145.35,0.789945652173913,1,At-Risk Customers
3509,RH-16153,51,5,1824.23,35.769215686274514,0,Loyal Customers
3510,RH-16293,23,10,2248.99,97.78217391304347,2,VIP Customers
3511,RH-16344,248,1,101.10000000000001,0.4076612903225807,1,At-Risk Customers
3512,RH-17015,30,3,1838.61,61.287,0,Loyal Customers
3513,RH-17233,244,1,190.88,0.7822950819672131,1,At-Risk Customers
3514,RH-17391,165,2,508.8,3.0836363636363635,1,At-Risk Customers
3515,RH-17732,667,1,303.97,0.45572713643178414,1,At-Risk Customers
3516,RH-17908,698,1,232.03,0.33242120343839543,1,At-Risk Customers
3517,RJ-12391,23,1,439.66,19.115652173913045,3,Potential Customers
3518,RJ-12993,25,4,414.76,16.5904,3,Potential Customers
3519,RJ-13236,26,2,744.85,28.648076923076925,3,Potential Customers
3520,RJ-14251,12,5,2879.7,239.975,2,VIP Customers
3521,RJ-14298,54,44,51527.3,954.2092592592593,2,VIP Customers
3522,RJ-15454,364,1,179.1,0.492032967032967,1,At-Risk Customers
3523,RJ-17287,28,7,1049.06,37.46642857142857,0,Loyal Customers
3524,RJ-17375,201,3,400.1,1.9905472636815922,1,At-Risk Customers
3525,RK-13639,76,1,1033.34,13.59657894736842,1,At-Risk Customers
3526,RK-13817,60,2,382.98,6.383,3,Potential Customers
3527,RK-15947,84,1,1708.24,20.336190476190477,0,Loyal Customers
3528,RK-16369,20,3,1545.41,77.2705,0,Loyal Customers
3529,RK-17430,153,2,265.76,1.7369934640522875,1,At-Risk Customers
3530,RK-17669,44,7,3406.72,77.42545454545454,0,Loyal Customers
3531,RL-13102,25,24,6424.09,256.9636,2,VIP Customers
3532,RL-13663,181,1,189.47,1.0467955801104973,1,At-Risk Customers
3533,RL-14012,161,1,328.8,2.0422360248447204,1,At-Risk Customers
3534,RL-14050,108,2,746.36,6.910740740740741,1,At-Risk Customers
3535,RL-14608,60,4,1785.15,29.7525,0,Loyal Customers
3536,RL-15186,16,2,411.40999999999997,25.713124999999998,3,Potential Customers
3537,RL-16674,56,2,304.24,5.432857142857143,3,Potential Customers
3538,RL-17010,20,1,195.36,9.768,3,Potential Customers
3539,RL-18009,237,1,247.39,1.0438396624472572,1,At-Risk Customers
3540,RM-12683,6,15,8476.57,1412.7616666666665,2,VIP Customers
3541,RM-12955,18,11,4757.16,264.28666666666663,2,VIP Customers
3542,RM-13211,12,3,1095.42,91.28500000000001,3,Potential Customers
3543,RM-13439,257,1,283.71,1.1039299610894941,1,At-Risk Customers
3544,RM-13973,289,1,264.7,0.915916955017301,1,At-Risk Customers
3545,RM-14345,334,1,108.98,0.3262874251497006,1,At-Risk Customers
3546,RM-14383,165,3,1247.69,7.561757575757576,0,Loyal Customers
3547,RM-14527,2,55,8507.13,4253.565,2,VIP Customers
3548,RM-14960,173,2,221.27,1.2790173410404624,1,At-Risk Customers
3549,RM-15057,99,2,1489.5,15.045454545454545,0,Loyal Customers
3550,RM-15103,88,2,703.36,7.992727272727273,1,At-Risk Customers
3551,RM-15156,120,3,961.49,8.012416666666667,0,Loyal Customers
3552,RM-15330,62,2,714.9599999999999,11.531612903225804,3,Potential Customers
3553,RM-15405,280,1,349.1,1.2467857142857144,1,At-Risk Customers
3554,RM-15858,17,5,1427.57,83.97470588235294,0,Loyal Customers
3555,RM-15967,25,2,397.68,15.9072,3,Potential Customers
3556,RM-16007,5,4,1693.81,338.762,2,VIP Customers
3557,RM-16152,270,1,1829.04,6.774222222222222,1,At-Risk Customers
3558,RM-16883,219,2,272.48,1.2442009132420093,1,At-Risk Customers
3559,RM-17007,52,6,889.93,17.11403846153846,0,Loyal Customers
3560,RM-17061,75,11,5232.23,69.76306666666666,2,VIP Customers
3561,RM-17175,5,4,1443.69,288.738,3,Potential Customers
3562,RM-17204,7,4,1564.56,223.50857142857143,3,Potential Customers
3563,RM-17251,364,1,269.83,0.7412912087912088,1,At-Risk Customers
3564,RM-17349,181,1,98.25,0.5428176795580111,1,At-Risk Customers
3565,RM-17528,1,8,3628.5,3628.5,2,VIP Customers
3566,RM-17550,68,3,267.16,3.928823529411765,1,At-Risk Customers
3567,RM-17763,265,1,15.0,0.05660377358490566,1,At-Risk Customers
3568,RM-17812,14,4,699.81,49.98642857142857,3,Potential Customers
3569,RM-17824,53,1,298.4,5.630188679245283,1,At-Risk Customers
3570,RM-18155,77,3,371.62,4.826233766233766,1,At-Risk Customers
3571,RM-18227,189,1,93.75,0.49603174603174605,1,At-Risk Customers
3572,RN-13229,227,1,160.95,0.7090308370044053,1,At-Risk Customers
3573,RN-13682,219,1,59.5,0.271689497716895,1,At-Risk Customers
3574,RN-14231,96,3,925.71,9.6428125,0,Loyal Customers
3575,RN-14494,27,1,139.56,5.168888888888889,3,Potential Customers
3576,RO-15646,160,3,447.64,2.7977499999999997,1,At-Risk Customers
3577,RO-17297,19,1,128.18,6.746315789473685,3,Potential Customers
3578,RP-12915,150,2,363.65,2.4243333333333332,1,At-Risk Customers
3579,RP-13147,12,4,712.8,59.4,3,Potential Customers
3580,RP-15314,201,1,327.96999999999997,1.6316915422885572,1,At-Risk Customers
3581,RP-15585,178,1,455.3,2.557865168539326,1,At-Risk Customers
3582,RP-15725,17,1,415.25,24.426470588235293,3,Potential Customers
3583,RP-16105,221,1,336.96,1.5247058823529411,1,At-Risk Customers
3584,RP-16172,7,5,1140.21,162.88714285714286,3,Potential Customers
3585,RP-16383,76,2,643.76,8.470526315789474,1,At-Risk Customers
3586,RP-16479,12,2,300.83,25.069166666666664,3,Potential Customers
3587,RP-16836,41,2,251.87,6.143170731707317,3,Potential Customers
3588,RP-17214,62,6,1059.12,17.08258064516129,0,Loyal Customers
3589,RP-17254,17,2,271.19,15.952352941176471,3,Potential Customers
3590,RP-17867,91,6,1157.8700000000001,12.723846153846155,0,Loyal Customers
3591,RQ-15218,12,11,5756.89,479.74083333333334,2,VIP Customers
3592,RR-12731,25,12,18895.91,755.8364,2,VIP Customers
3593,RR-12839,13,14,5591.42,430.10923076923075,2,VIP Customers
3594,RR-13167,20,4,791.33,39.566500000000005,3,Potential Customers
3595,RR-13867,76,3,1005.09,13.224868421052632,0,Loyal Customers
3596,RR-13894,25,3,564.62,22.5848,3,Potential Customers
3597,RR-13941,23,5,5112.96,222.30260869565217,0,Loyal Customers
3598,RR-14067,154,2,374.7,2.4331168831168832,1,At-Risk Customers
3599,RR-14465,70,3,1038.44,14.834857142857144,0,Loyal Customers
3600,RR-14920,36,2,977.77,27.16027777777778,3,Potential Customers
3601,RR-14932,455,1,363.53,0.7989670329670329,1,At-Risk Customers
3602,RR-15612,92,2,195.15,2.1211956521739133,1,At-Risk Customers
3603,RR-16678,3,12,3109.99,1036.6633333333332,2,VIP Customers
3604,RR-16902,118,1,1706.88,14.465084745762713,1,At-Risk Customers
3605,RR-16969,41,3,650.41,15.863658536585366,3,Potential Customers
3606,RR-18202,201,3,1396.99,6.950199004975125,0,Loyal Customers
3607,RS-12872,328,2,599.97,1.8291768292682928,1,At-Risk Customers
3608,RS-12965,32,1,769.8100000000001,24.056562500000002,3,Potential Customers
3609,RS-13296,139,1,87.4,0.6287769784172662,1,At-Risk Customers
