,Customer_ID,Recency,Frequency,Monetary,Average_Order_Value,Cluster,Segment
3350,PN-17813,16,5,1698.07,339.614,0,Loyal Customers
3351,PO-15120,135,1,358.82,358.82,1,At-Risk Customers
3352,PP-12658,20,1,686.05,686.05,3,Potential Customers
3353,PP-13297,25,4,2089.85,522.4625,0,Loyal Customers
3354,PP-13767,27,37,17220.36,465.41513513513513,2,VIP Customers
3355,PP-13814,124,2,1579.12,789.56,0,Loyal Customers
3356,PP-14336,18,4,1614.91,403.7275,0,Loyal Customers
3357,PP-14853,6,2,475.8,237.9,3,Potential Customers
3358,PR-12475,55,1,723.38,723.38,3,Potential Customers
3359,PR-13159,52,4,1429.35,357.3375,0,Loyal Customers
3360,PR-14180,12,25,4748.5199999999995,189.94079999999997,2,VIP Customers
3361,PR-16401,16,12,4098.32,341.52666666666664,2,VIP Customers
3362,PR-16929,19,7,1295.39,185.0557142857143,0,Loyal Customers
3363,PS-12493,167,2,433.74,216.87,1,At-Risk Customers
3364,PS-13122,185,2,922.39,461.195,1,At-Risk Customers
3365,PS-13177,184,1,282.45,282.45,1,At-Risk Customers
3366,PS-13343,179,1,353.43,353.43,1,At-Risk Customers
3367,PS-13730,137,2,752.6,376.3,1,At-Risk Customers
3368,PS-14461,150,3,2103.06,701.02,0,Loyal Customers
3369,PS-15674,67,5,2446.6,489.32,0,Loyal Customers
3370,PS-16392,271,1,217.89000000000001,217.89000000000001,1,At-Risk Customers
3371,PS-16449,199,2,707.69,353.845,1,At-Risk Customers
3372,PS-16626,24,17,4413.1,259.59411764705885,2,VIP Customers
3373,PS-16881,245,1,432.0,432.0,1,At-Risk Customers
3374,PS-17047,87,3,1100.9,366.9666666666667,0,Loyal Customers
3375,PT-12501,163,1,2169.39,2169.39,0,Loyal Customers
3376,PT-15105,20,7,2298.93,328.4185714285714,2,VIP Customers
3377,PT-16839,2,34,16594.35,488.06911764705876,2,VIP Customers
3378,PV-12538,61,1,363.95,363.95,1,At-Risk Customers
3379,PV-13967,147,1,80.7,80.7,1,At-Risk Customers
3380,PW-12936,18,4,1063.9,265.975,0,Loyal Customers
3381,PW-14297,19,4,1305.33,326.3325,0,Loyal Customers
3382,PW-14467,19,4,596.26,149.065,3,Potential Customers
3383,PW-15096,44,1,219.39,219.39,3,Potential Customers
3384,PW-15510,332,1,250.0,250.0,1,At-Risk Customers
3385,PW-15655,68,1,560.67,560.67,1,At-Risk Customers
3386,PW-16052,56,1,362.06,362.06,1,At-Risk Customers
3387,PW-16817,38,9,1604.75,178.30555555555554,0,Loyal Customers
3388,PW-17080,24,2,287.62,143.81,3,Potential Customers
3389,PW-17432,19,2,365.76,182.88,3,Potential Customers
3390,PW-17508,252,1,387.31,387.31,1,At-Risk Customers
3391,PY-12928,7,5,2062.7,412.53999999999996,2,VIP Customers
3392,PY-13874,359,1,540.45,540.45,1,At-Risk Customers
3393,PY-16374,245,2,466.73,233.365,1,At-Risk Customers
3394,PZ-14785,12,2,77.4,38.7,3,Potential Customers
3395,RA-12348,77,4,1797.24,449.31,0,Loyal Customers
3396,RA-12514,269,1,1017.6800000000001,1017.6800000000001,1,At-Risk Customers
3397,RA-13523,48,5,3964.88,792.976,0,Loyal Customers
3398,RA-13871,24,13,6403.25,492.5576923076923,2,VIP Customers
3399,RA-13880,23,13,3219.77,247.67461538461538,2,VIP Customers
3400,RA-14237,698,1,161.0,161.0,1,At-Risk Customers
3401,RA-14438,192,1,131.9,131.9,1,At-Risk Customers
3402,RA-18040,21,2,357.2,178.6,3,Potential Customers
3403,RB-12386,193,2,401.9,200.95,1,At-Risk Customers
3404,RB-13046,91,2,629.31,314.655,1,At-Risk Customers
3405,RB-13352,62,1,397.98,397.98,1,At-Risk Customers
3406,RB-13447,25,3,1129.1399999999999,376.37999999999994,0,Loyal Customers
3407,RB-13771,184,4,2634.45,658.6125,0,Loyal Customers
3408,RB-14198,20,4,701.4,175.35,3,Potential Customers
3409,RB-14847,150,1,309.4,309.4,1,At-Risk Customers
3410,RB-14856,58,3,1290.53,430.1766666666667,0,Loyal Customers
3411,RB-15041,172,1,179.93,179.93,1,At-Risk Customers
3412,RB-15689,3,2,254.1,127.05,3,Potential Customers
3413,RB-15811,24,6,2218.62,369.77,0,Loyal Customers
3414,RB-16245,25,3,1413.66,471.22,0,Loyal Customers
3415,RB-16423,26,1,346.12,346.12,3,Potential Customers
3416,RB-16597,213,1,90.03999999999999,90.03999999999999,1,At-Risk Customers
3417,RB-16643,129,1,487.51,487.51,1,At-Risk Customers
3418,RB-16732,122,1,603.75,603.75,1,At-Risk Customers
3419,RB-17019,13,4,1258.08,314.52,0,Loyal Customers
3420,RB-17505,207,2,1145.84,572.92,1,At-Risk Customers
3421,RB-17523,13,4,652.74,163.185,3,Potential Customers
3422,RB-17678,265,1,298.11,298.11,1,At-Risk Customers
3423,RB-17706,46,17,10504.49,617.9111764705882,2,VIP Customers
3424,RB-17777,26,3,647.5600000000001,215.85333333333335,3,Potential Customers
3425,RB-17986,58,1,20.8,20.8,1,At-Risk Customers
3426,RC-12428,27,9,7956.46,884.0511111111111,2,VIP Customers
3427,RC-12442,182,1,172.06,172.06,1,At-Risk Customers
3428,RC-12688,115,1,4873.81,4873.81,0,Loyal Customers
3429,RC-13002,320,1,120.95,120.95,1,At-Risk Customers
3430,RC-13238,19,4,700.73,175.1825,3,Potential Customers
3431,RC-13618,175,1,177.34,177.34,1,At-Risk Customers
3432,RC-13754,34,2,282.6,141.3,3,Potential Customers
3433,RC-13800,284,1,558.3199999999999,558.3199999999999,1,At-Risk Customers
3434,RC-13983,1,12,2603.43,216.9525,2,VIP Customers
3435,RC-13985,1,15,7060.13,470.67533333333336,2,VIP Customers
3436,RC-14689,210,1,112.8,112.8,1,At-Risk Customers
3437,RC-14815,275,2,778.5,389.25,1,At-Risk Customers
3438,RC-14861,54,1,125.78999999999999,125.78999999999999,1,At-Risk Customers
3439,RC-14887,81,1,1862.0,1862.0,0,Loyal Customers
3440,RC-15335,55,1,170.22,170.22,1,At-Risk Customers
3441,RC-15568,46,3,758.29,252.76333333333332,0,Loyal Customers
3442,RC-15723,425,1,190.70000000000002,190.70000000000002,1,At-Risk Customers
3443,RC-16120,31,4,1309.14,327.285,0,Loyal Customers
3444,RC-16412,55,1,135.99,135.99,1,At-Risk Customers
3445,RC-16851,44,3,342.45,114.14999999999999,3,Potential Customers
3446,RC-16986,61,2,1873.2,936.6,0,Loyal Customers
3447,RC-17347,88,1,228.96,228.96,1,At-Risk Customers
3448,RC-17509,59,8,6083.64,760.455,0,Loyal Customers
3449,RC-17790,4,14,1964.3,140.30714285714285,2,VIP Customers
3450,RC-17846,87,1,2033.1,2033.1,0,Loyal Customers
3451,RC-17880,425,1,458.92,458.92,1,At-Risk Customers
3452,RC-18211,27,5,600.07,120.01400000000001,0,Loyal Customers
3453,RC-18250,312,1,349.27,349.27,1,At-Risk Customers
3454,RD-12498,23,3,403.7,134.56666666666666,3,Potential Customers
3455,RD-12738,666,1,155.35,155.35,1,At-Risk Customers
3456,RD-12750,278,1,275.88,275.88,1,At-Risk Customers
3457,RD-12843,67,8,1702.26,212.7825,0,Loyal Customers
3458,RD-13050,16,17,5836.86,343.3447058823529,2,VIP Customers
3459,RD-13517,31,3,2128.42,709.4733333333334,0,Loyal Customers
3460,RD-13787,77,2,309.04,154.52,1,At-Risk Customers
3461,RD-14013,99,3,473.02,157.67333333333332,1,At-Risk Customers
3462,RD-14257,125,5,3099.72,619.944,0,Loyal Customers
3463,RD-14557,87,1,788.38,788.38,1,At-Risk Customers
3464,RD-16963,219,1,110.55,110.55,1,At-Risk Customers
3465,RD-17222,215,1,328.65,328.65,1,At-Risk Customers
3466,RD-18113,547,1,76.32,76.32,1,At-Risk Customers
3467,RE-12665,326,1,63.0,63.0,1,At-Risk Customers
3468,RE-13636,94,5,949.12,189.824,0,Loyal Customers
3469,RE-13774,83,1,345.0,345.0,1,At-Risk Customers
3470,RE-15458,27,1,161.64,161.64,3,Potential Customers
3471,RF-12354,234,1,1079.4,1079.4,1,At-Risk Customers
3472,RF-14177,88,4,549.46,137.365,0,Loyal Customers
3473,RF-16101,72,1,1290.7,1290.7,0,Loyal Customers
3474,RF-16689,77,2,422.6,211.3,1,At-Risk Customers
3475,RF-17890,324,2,586.89,293.445,1,At-Risk Customers
3476,RG-12553,1,10,3692.28,369.228,2,VIP Customers
3477,RG-12591,319,1,452.84999999999997,452.84999999999997,1,At-Risk Customers
3478,RG-13509,38,7,979.72,139.96,0,Loyal Customers
3479,RG-14088,12,13,50491.81,3883.9853846153846,2,VIP Customers
3480,RG-14371,297,1,100.5,100.5,1,At-Risk Customers
3481,RG-14535,62,3,2854.84,951.6133333333333,0,Loyal Customers
3482,RG-15062,73,4,987.86,246.965,0,Loyal Customers
3483,RG-15440,56,3,383.68,127.89333333333333,3,Potential Customers
3484,RG-15880,578,1,329.03,329.03,1,At-Risk Customers
3485,RG-16014,65,3,646.83,215.61,0,Loyal Customers
3486,RG-16303,27,3,5360.63,1786.8766666666668,0,Loyal Customers
3487,RG-16641,107,1,231.1,231.1,1,At-Risk Customers
3488,RG-16932,55,1,150.23,150.23,1,At-Risk Customers
3489,RG-16992,12,5,1614.31,322.86199999999997,0,Loyal Customers
3490,RG-17117,290,1,116.2,116.2,1,At-Risk Customers
3491,RG-17142,240,1,579.0,579.0,1,At-Risk Customers
3492,RG-17237,13,2,314.69,157.345,3,Potential Customers
3493,RG-17942,302,1,77.5,77.5,1,At-Risk Customers
3494,RG-18200,107,1,150.35,150.35,1,At-Risk Customers
3495,RH-12518,1,5,2056.89,411.378,2,VIP Customers
3496,RH-12584,19,9,2338.15,259.7944444444445,2,VIP Customers
3497,RH-12766,59,7,6989.63,998.5185714285715,0,Loyal Customers
3498,RH-12784,11,2,532.82,266.41,3,Potential Customers
3499,RH-12817,283,1,166.04,166.04,1,At-Risk Customers
3500,RH-13072,268,1,177.15,177.15,1,At-Risk Customers
3501,RH-13928,12,4,464.57,116.1425,3,Potential Customers
3502,RH-14616,37,3,406.08000000000004,135.36,3,Potential Customers
3503,RH-14632,264,1,114.56,114.56,1,At-Risk Customers
3504,RH-14704,5,9,1493.96,165.99555555555557,2,VIP Customers
3505,RH-15417,87,1,508.8,508.8,1,At-Risk Customers
3506,RH-15507,173,1,475.86,475.86,1,At-Risk Customers
3507,RH-15903,11,7,5126.76,732.3942857142857,2,VIP Customers
3508,RH-15937,184,1,145.35,145.35,1,At-Risk Customers
3509,RH-16153,51,5,1824.23,364.846,0,Loyal Customers
3510,RH-16293,23,10,2248.99,224.89899999999997,2,VIP Customers
3511,RH-16344,248,1,101.10000000000001,101.10000000000001,1,At-Risk Customers
3512,RH-17015,30,3,1838.61,612.87,0,Loyal Customers
3513,RH-17233,244,1,190.88,190.88,1,At-Risk Customers
3514,RH-17391,165,2,508.8,254.4,1,At-Risk Customers
3515,RH-17732,667,1,303.97,303.97,1,At-Risk Customers
3516,RH-17908,698,1,232.03,232.03,1,At-Risk Customers
3517,RJ-12391,23,1,439.66,439.66,3,Potential Customers
3518,RJ-12993,25,4,414.76,103.69,3,Potential Customers
3519,RJ-13236,26,2,744.85,372.425,3,Potential Customers
3520,RJ-14251,12,5,2879.7,575.9399999999999,2,VIP Customers
3521,RJ-14298,54,44,51527.3,1171.075,2,VIP Customers
3522,RJ-15454,364,1,179.1,179.1,1,At-Risk Customers
3523,RJ-17287,28,7,1049.06,149.8657142857143,0,Loyal Customers
3524,RJ-17375,201,3,400.1,133.36666666666667,1,At-Risk Customers
3525,RK-13639,76,1,1033.34,1033.34,1,At-Risk Customers
3526,RK-13817,60,2,382.98,191.49,3,Potential Customers
3527,RK-15947,84,1,1708.24,1708.24,0,Loyal Customers
3528,RK-16369,20,3,1545.41,515.1366666666667,0,Loyal Customers
3529,RK-17430,153,2,265.76,132.88,1,At-Risk Customers
3530,RK-17669,44,7,3406.72,486.6742857142857,0,Loyal Customers
3531,RL-13102,25,24,6424.09,267.67041666666665,2,VIP Customers
3532,RL-13663,181,1,189.47,189.47,1,At-Risk Customers
3533,RL-14012,161,1,328.8,328.8,1,At-Risk Customers
3534,RL-14050,108,2,746.36,373.18,1,At-Risk Customers
3535,RL-14608,60,4,1785.15,446.2875,0,Loyal Customers
3536,RL-15186,16,2,411.40999999999997,205.70499999999998,3,Potential Customers
3537,RL-16674,56,2,304.24,152.12,3,Potential Customers
3538,RL-17010,20,1,195.36,195.36,3,Potential Customers
3539,RL-18009,237,1,247.39,247.39,1,At-Risk Customers
3540,RM-12683,6,15,8476.57,565.1046666666666,2,VIP Customers
3541,RM-12955,18,11,4757.16,432.4690909090909,2,VIP Customers
3542,RM-13211,12,3,1095.42,365.14000000000004,3,Potential Customers
3543,RM-13439,257,1,283.71,283.71,1,At-Risk Customers
3544,RM-13973,289,1,264.7,264.7,1,At-Risk Customers
3545,RM-14345,334,1,108.98,108.98,1,At-Risk Customers
3546,RM-14383,165,3,1247.69,415.8966666666667,0,Loyal Customers
3547,RM-14527,2,55,8507.13,154.6750909090909,2,VIP Customers
3548,RM-14960,173,2,221.27,110.635,1,At-Risk Customers
3549,RM-15057,99,2,1489.5,744.75,0,Loyal Customers
3550,RM-15103,88,2,703.36,351.68,1,At-Risk Customers
3551,RM-15156,120,3,961.49,320.49666666666667,0,Loyal Customers
3552,RM-15330,62,2,714.9599999999999,357.47999999999996,3,Potential Customers
3553,RM-15405,280,1,349.1,349.1,1,At-Risk Customers
3554,RM-15858,17,5,1427.57,285.514,0,Loyal Customers
3555,RM-15967,25,2,397.68,198.84,3,Potential Customers
3556,RM-16007,5,4,1693.81,423.4525,2,VIP Customers
3557,RM-16152,270,1,1829.04,1829.04,1,At-Risk Customers
3558,RM-16883,219,2,272.48,136.24,1,At-Risk Customers
3559,RM-17007,52,6,889.93,148.32166666666666,0,Loyal Customers
3560,RM-17061,75,11,5232.23,475.6572727272727,2,VIP Customers
3561,RM-17175,5,4,1443.69,360.9225,3,Potential Customers
3562,RM-17204,7,4,1564.56,391.14,3,Potential Customers
3563,RM-17251,364,1,269.83,269.83,1,At-Risk Customers
3564,RM-17349,181,1,98.25,98.25,1,At-Risk Customers
3565,RM-17528,1,8,3628.5,453.5625,2,VIP Customers
3566,RM-17550,68,3,267.16,89.05333333333334,1,At-Risk Customers
3567,RM-17763,265,1,15.0,15.0,1,At-Risk Customers
3568,RM-17812,14,4,699.81,174.9525,3,Potential Customers
3569,RM-17824,53,1,298.4,298.4,1,At-Risk Customers
3570,RM-18155,77,3,371.62,123.87333333333333,1,At-Risk Customers
3571,RM-18227,189,1,93.75,93.75,1,At-Risk Customers
3572,RN-13229,227,1,160.95,160.95,1,At-Risk Customers
3573,RN-13682,219,1,59.5,59.5,1,At-Risk Customers
3574,RN-14231,96,3,925.71,308.57,0,Loyal Customers
3575,RN-14494,27,1,139.56,139.56,3,Potential Customers
3576,RO-15646,160,3,447.64,149.21333333333334,1,At-Risk Customers
3577,RO-17297,19,1,128.18,128.18,3,Potential Customers
3578,RP-12915,150,2,363.65,181.825,1,At-Risk Customers
3579,RP-13147,12,4,712.8,178.2,3,Potential Customers
3580,RP-15314,201,1,327.96999999999997,327.96999999999997,1,At-Risk Customers
3581,RP-15585,178,1,455.3,455.3,1,At-Risk Customers
3582,RP-15725,17,1,415.25,415.25,3,Potential Customers
3583,RP-16105,221,1,336.96,336.96,1,At-Risk Customers
3584,RP-16172,7,5,1140.21,228.042,3,Potential Customers
3585,RP-16383,76,2,643.76,321.88,1,At-Risk Customers
3586,RP-16479,12,2,300.83,150.415,3,Potential Customers
3587,RP-16836,41,2,251.87,125.935,3,Potential Customers
3588,RP-17214,62,6,1059.12,176.51999999999998,0,Loyal Customers
3589,RP-17254,17,2,271.19,135.595,3,Potential Customers
3590,RP-17867,91,6,1157.8700000000001,192.97833333333335,0,Loyal Customers
3591,RQ-15218,12,11,5756.89,523.3536363636364,2,VIP Customers
3592,RR-12731,25,12,18895.91,1574.6591666666666,2,VIP Customers
3593,RR-12839,13,14,5591.42,399.38714285714286,2,VIP Customers
3594,RR-13167,20,4,791.33,197.8325,3,Potential Customers
3595,RR-13867,76,3,1005.09,335.03000000000003,0,Loyal Customers
3596,RR-13894,25,3,564.62,188.20666666666668,3,Potential Customers
3597,RR-13941,23,5,5112.96,1022.592,0,Loyal Customers
3598,RR-14067,154,2,374.7,187.35,1,At-Risk Customers
3599,RR-14465,70,3,1038.44,346.1466666666667,0,Loyal Customers
3600,RR-14920,36,2,977.77,488.885,3,Potential Customers
3601,RR-14932,455,1,363.53,363.53,1,At-Risk Customers
3602,RR-15612,92,2,195.15,97.575,1,At-Risk Customers
3603,RR-16678,3,12,3109.99,259.1658333333333,2,VIP Customers
3604,RR-16902,118,1,1706.88,1706.88,1,At-Risk Customers
3605,RR-16969,41,3,650.41,216.8033333333333,3,Potential Customers
3606,RR-18202,201,3,1396.99,465.66333333333336,0,Loyal Customers
3607,RS-12872,328,2,599.97,299.985,1,At-Risk Customers
3608,RS-12965,32,1,769.8100000000001,769.8100000000001,3,Potential Customers
3609,RS-13296,139,1,87.4,87.4,1,At-Risk Customers
3610,RS-13340,47,7,10736.48,1533.782857142857,2,VIP Customers
3611,RS-13563,86,2,777.53,388.765,0,Loyal Customers
3612,RS-14110,2,12,5683.15,473.5958333333333,2,VIP Customers
3613,RS-14841,31,6,3295.76,549.2933333333334,0,Loyal Customers
3614,RS-15002,117,4,1641.76,410.44,0,Loyal Customers
3615,RS-15220,53,6,1778.96,296.49333333333334,0,Loyal Customers
3616,RS-15334,165,3,350.82,116.94,1,At-Risk Customers
3617,RS-15587,32,4,913.68,228.42,0,Loyal Customers
3618,RS-15657,24,1,30.0,30.0,3,Potential Customers
3619,RS-15729,36,1,85.0,85.0,3,Potential Customers
3620,RS-15957,122,1,428.89,428.89,1,At-Risk Customers
3621,RS-16143,36,6,2424.94,404.1566666666667,0,Loyal Customers
3622,RS-16370,66,4,1301.91,325.4775,0,Loyal Customers
3623,RS-17217,236,1,113.5,113.5,1,At-Risk Customers
3624,RS-18081,114,3,343.45,114.48333333333333,1,At-Risk Customers
3625,RT-12571,41,2,519.61,259.805,3,Potential Customers
3626,RT-12610,24,5,2099.54,419.908,0,Loyal Customers
3627,RT-12816,178,2,572.2,286.1,1,At-Risk Customers
3628,RT-13199,12,38,9817.12,258.34526315789475,2,VIP Customers
3629,RT-13249,124,3,711.41,237.13666666666666,0,Loyal Customers
3630,RT-14224,112,4,1009.73,252.4325,0,Loyal Customers
3631,RT-16279,23,3,1502.78,500.9266666666667,0,Loyal Customers
3632,RT-17356,343,1,178.22,178.22,1,At-Risk Customers
3633,RV-12883,26,4,703.47,175.8675,0,Loyal Customers
3634,RV-13715,224,5,1077.39,215.478,0,Loyal Customers
3635,RV-15267,1,5,1717.36,343.472,2,VIP Customers
3636,RV-17042,64,5,1036.58,207.31599999999997,0,Loyal Customers
3637,RV-17708,219,2,263.33,131.665,1,At-Risk Customers
3638,RW-12445,23,1,133.4,133.4,3,Potential Customers
3639,RW-13165,48,2,1021.48,510.74,0,Loyal Customers
3640,RW-13226,38,1,108.21000000000001,108.21000000000001,3,Potential Customers
3641,RW-13282,20,3,1132.1399999999999,377.37999999999994,3,Potential Customers
3642,RW-13354,73,1,743.53,743.53,1,At-Risk Customers
3643,RW-13358,270,1,439.03,439.03,1,At-Risk Customers
3644,RW-13476,180,2,1238.47,619.235,0,Loyal Customers
3645,RW-13572,207,1,1384.25,1384.25,1,At-Risk Customers
3646,RW-15572,27,7,2533.42,361.9171428571429,0,Loyal Customers
3647,RW-15621,13,4,1293.03,323.2575,0,Loyal Customers
3648,RW-15641,107,4,1887.2,471.8,0,Loyal Customers
3649,RW-16131,53,6,3506.54,584.4233333333333,0,Loyal Customers
3650,RW-16745,3,17,7180.7,422.3941176470588,2,VIP Customers
3651,RW-16917,130,1,391.52,391.52,1,At-Risk Customers
3652,RW-17064,1,3,855.4499999999999,285.15,3,Potential Customers
3653,RW-17155,19,2,251.7,125.85,3,Potential Customers
3654,RW-17620,31,1,81.44,81.44,3,Potential Customers
3655,RW-17649,140,1,868.49,868.49,1,At-Risk Customers
3656,RW-17672,52,2,3178.17,1589.085,0,Loyal Customers
3657,RY-13564,146,3,1724.67,574.89,0,Loyal Customers
3658,RY-16497,51,6,2965.69,494.2816666666667,0,Loyal Customers
3659,RY-16813,52,10,1652.18,165.21800000000002,0,Loyal Customers
3660,RZ-12717,34,2,1030.98,515.49,3,Potential Customers
3661,SA-12588,41,1,214.9,214.9,3,Potential Customers
3662,SA-13193,92,1,112.08,112.08,1,At-Risk Customers
3663,SA-13269,2,15,5343.28,356.21866666666665,2,VIP Customers
3664,SA-13917,51,2,272.04,136.02,3,Potential Customers
3665,SA-14265,111,2,530.18,265.09,1,At-Risk Customers
3666,SA-14485,334,1,162.8,162.8,1,At-Risk Customers
3667,SA-14487,28,6,1165.48,194.24666666666667,0,Loyal Customers
3668,SA-15319,342,1,204.5,204.5,1,At-Risk Customers
3669,SA-15694,27,14,6479.4,462.8142857142857,2,VIP Customers
3670,SA-15909,175,1,191.94,191.94,1,At-Risk Customers
3671,SA-16224,58,4,1295.3,323.825,0,Loyal Customers
3672,SA-16670,18,11,4095.9,372.3545454545455,2,VIP Customers
3673,SA-16780,102,2,422.24,211.12,1,At-Risk Customers
3674,SA-17625,20,4,2020.4,505.1,0,Loyal Customers
3675,SB-12744,53,7,21279.29,3039.8985714285714,2,VIP Customers
3676,SB-12834,311,1,312.38,312.38,1,At-Risk Customers
3677,SB-12902,266,1,138.68,138.68,1,At-Risk Customers
3678,SB-13048,16,4,1819.41,454.8525,0,Loyal Customers
3679,SB-13497,311,2,348.05,174.025,1,At-Risk Customers
3680,SB-13557,30,2,584.06,292.03,3,Potential Customers
3681,SB-14133,306,3,605.64,201.88,1,At-Risk Customers
3682,SB-14882,28,2,589.7,294.85,3,Potential Customers
3683,SB-15326,71,1,311.71,311.71,1,At-Risk Customers
3684,SB-15410,86,8,3450.84,431.355,0,Loyal Customers
3685,SB-16146,205,3,734.13,244.71,1,At-Risk Customers
3686,SB-16248,92,1,152.94,152.94,1,At-Risk Customers
3687,SB-16542,55,1,119.62,119.62,1,At-Risk Customers
3688,SB-16811,19,2,547.0699999999999,273.53499999999997,3,Potential Customers
3689,SB-16945,1,19,4345.5,228.71052631578948,2,VIP Customers
3690,SB-17211,5,8,2317.22,289.6525,2,VIP Customers
3691,SB-17330,24,2,363.9,181.95,3,Potential Customers
3692,SB-17503,152,2,558.96,279.48,1,At-Risk Customers
3693,SB-17507,263,2,605.58,302.79,1,At-Risk Customers
3694,SB-18085,332,2,689.95,344.975,1,At-Risk Customers
3695,SB-18263,27,3,1213.16,404.3866666666667,0,Loyal Customers
3696,SC-12630,11,2,1270.88,635.44,3,Potential Customers
3697,SC-12866,342,1,559.12,559.12,1,At-Risk Customers
3698,SC-13882,13,5,1191.13,238.22600000000003,0,Loyal Customers
3699,SC-13908,81,4,2369.55,592.3875,0,Loyal Customers
3700,SC-14141,31,4,915.13,228.7825,0,Loyal Customers
3701,SC-14501,96,2,251.20999999999998,125.60499999999999,1,At-Risk Customers
3702,SC-14647,203,1,236.04,236.04,1,At-Risk Customers
3703,SC-14902,27,1,332.66,332.66,3,Potential Customers
3704,SC-15106,6,5,1422.52,284.504,2,VIP Customers
3705,SC-15234,130,1,197.0,197.0,1,At-Risk Customers
3706,SC-15752,41,7,2626.6,375.2285714285714,0,Loyal Customers
3707,SC-15840,1,2,355.56,177.78,3,Potential Customers
3708,SC-15974,6,7,3442.15,491.7357142857143,2,VIP Customers
3709,SC-16287,171,1,142.5,142.5,1,At-Risk Customers
3710,SC-16468,76,1,74.9,74.9,1,At-Risk Customers
3711,SC-16628,61,5,2188.05,437.61,0,Loyal Customers
3712,SC-16655,10,6,3789.52,631.5866666666667,2,VIP Customers
3713,SC-17206,55,1,204.24,204.24,1,At-Risk Customers
3714,SC-17231,14,10,3124.72,312.472,2,VIP Customers
3715,SC-17501,281,2,288.6,144.3,1,At-Risk Customers
3716,SC-17925,667,1,244.08,244.08,1,At-Risk Customers
3717,SC-18138,297,1,152.65,152.65,1,At-Risk Customers
3718,SC-18190,194,2,284.46,142.23,1,At-Risk Customers
3719,SC-18205,76,2,517.36,258.68,1,At-Risk Customers
3720,SC-18226,33,11,5228.05,475.27727272727276,2,VIP Customers
3721,SC-18236,61,6,882.24,147.04,0,Loyal Customers
3722,SD-12577,244,3,626.6,208.86666666666667,1,At-Risk Customers
3723,SD-12622,234,1,180.1,180.1,1,At-Risk Customers
3724,SD-13101,236,1,101.19,101.19,1,At-Risk Customers
3725,SD-13341,262,1,775.85,775.85,1,At-Risk Customers
3726,SD-14598,46,1,221.97,221.97,3,Potential Customers
3727,SD-15257,342,1,317.15,317.15,1,At-Risk Customers
3728,SD-15266,224,1,119.3,119.3,1,At-Risk Customers
3729,SD-16210,11,18,21086.3,1171.461111111111,2,VIP Customers
3730,SD-16349,292,1,53.5,53.5,1,At-Risk Customers
3731,SD-17006,20,4,781.78,195.445,3,Potential Customers
3732,SD-17097,12,8,954.42,119.3025,2,VIP Customers
3733,SE-13107,46,4,1531.6200000000001,382.90500000000003,0,Loyal Customers
3734,SE-13932,296,1,307.4,307.4,1,At-Risk Customers
3735,SE-14520,121,2,270.6,135.3,1,At-Risk Customers
3736,SE-14565,115,4,3099.12,774.78,0,Loyal Customers
3737,SE-16225,46,5,1096.32,219.26399999999998,0,Loyal Customers
3738,SF-12844,61,2,325.96,162.98,3,Potential Customers
3739,SF-13453,167,2,356.98,178.49,1,At-Risk Customers
3740,SF-13851,216,3,2651.46,883.82,0,Loyal Customers
3741,SF-14737,182,3,1164.55,388.18333333333334,0,Loyal Customers
3742,SF-15023,41,11,6720.41,610.9463636363636,2,VIP Customers
3743,SF-15098,66,3,39916.5,13305.5,0,Loyal Customers
3744,SF-15113,11,3,3509.43,1169.81,0,Loyal Customers
3745,SF-16623,129,1,129.45,129.45,1,At-Risk Customers
3746,SF-16633,5,6,2883.1,480.51666666666665,2,VIP Customers
3747,SF-17879,175,1,178.52,178.52,1,At-Risk Customers
3748,SG-12408,153,5,2888.55,577.71,0,Loyal Customers
3749,SG-12740,154,1,427.6,427.6,1,At-Risk Customers
3750,SG-13182,47,1,121.18,121.18,1,At-Risk Customers
3751,SG-13486,80,3,1122.41,374.1366666666667,0,Loyal Customers
3752,SG-14216,18,4,1839.3,459.825,0,Loyal Customers
3753,SG-14229,53,3,1547.2,515.7333333333333,0,Loyal Customers
3754,SG-14625,198,2,899.63,449.815,1,At-Risk Customers
3755,SG-14784,28,2,289.99,144.995,3,Potential Customers
3756,SG-15529,24,11,3962.6,360.23636363636365,2,VIP Customers
3757,SG-15714,13,2,330.03,165.015,3,Potential Customers
3758,SG-17107,77,6,10797.48,1799.58,0,Loyal Customers
3759,SH-13145,41,4,618.52,154.63,0,Loyal Customers
3760,SH-13151,297,1,1257.87,1257.87,1,At-Risk Customers
3761,SH-13583,157,1,781.03,781.03,1,At-Risk Customers
3762,SH-14093,14,1,433.86,433.86,3,Potential Customers
3763,SH-14386,298,1,142.4,142.4,1,At-Risk Customers
3764,SH-14470,13,2,461.19,230.595,3,Potential Customers
3765,SH-15423,334,1,43.5,43.5,1,At-Risk Customers
3766,SH-15453,58,7,1371.77,195.96714285714285,0,Loyal Customers
3767,SH-15502,17,12,10384.93,865.4108333333334,2,VIP Customers
3768,SH-15721,13,1,471.4,471.4,3,Potential Customers
3769,SH-15814,18,4,1945.33,486.3325,0,Loyal Customers
3770,SH-15857,20,1,297.0,297.0,3,Potential Customers
3771,SH-16040,150,3,1313.55,437.84999999999997,0,Loyal Customers
3772,SH-16053,94,2,1511.95,755.975,0,Loyal Customers
